engine_size,cyl,fuel_consump_city,fuel_consump_hwy,fuel_consump_comb,co2_emissions,fuel_diesel,fuel_ethanol,fuel_natgas,fuel_regular,fuel_premium,class_SUV_minivan,class_compact,class_other,class_sedan_or_similar,class_truck
3.5,6,19.6,14.2,17.2,284,0,1,0,0,0,1,0,0,0,0
2.7,6,12.2,9.3,10.9,256,0,0,0,1,0,0,0,0,0,1
2.7,6,12.4,9.8,11.2,263,0,0,0,1,0,0,0,0,0,1
2.7,6,13.1,9.8,11.6,272,0,0,0,1,0,0,0,0,0,1
3.5,6,12.7,9.5,11.3,264,0,0,0,1,0,0,0,0,0,1
3.5,6,13.0,10.2,11.7,274,0,0,0,1,0,0,0,0,0,1
3.5,6,13.8,10.7,12.4,290,0,0,0,1,0,0,0,0,0,1
3.5,6,13.2,9.7,11.6,272,0,0,0,1,0,0,0,0,0,1
3.5,6,17.9,13.2,15.8,258,0,1,0,0,0,0,0,0,0,1
5.0,8,15.4,10.6,13.2,310,0,0,0,1,0,0,0,0,0,1
5.0,8,20.5,14.3,17.7,291,0,1,0,0,0,0,0,0,0,1
5.0,8,16.8,11.8,14.5,340,0,0,0,1,0,0,0,0,0,1
5.0,8,20.5,14.3,17.7,291,0,1,0,0,0,0,0,0,0,1
2.7,6,13.1,10.2,11.8,276,0,0,0,1,0,0,0,0,0,1
2.7,6,13.5,11.2,12.5,293,0,0,0,1,0,0,0,0,0,1
2.7,6,13.3,10.7,12.3,288,0,0,0,1,0,0,0,0,0,1
3.5,6,13.6,10.3,12.1,284,0,0,0,1,0,0,0,0,0,1
3.5,6,13.6,10.7,12.3,288,0,0,0,1,0,0,0,0,0,1
3.5,6,14.0,11.0,12.7,298,0,0,0,1,0,0,0,0,0,1
3.5,6,14.0,10.6,12.5,293,0,0,0,1,0,0,0,0,0,1
3.5,6,19.0,14.3,16.9,281,0,1,0,0,0,0,0,0,0,1
5.0,8,15.9,11.3,13.8,323,0,0,0,1,0,0,0,0,0,1
5.0,8,21.5,15.1,18.6,305,0,1,0,0,0,0,0,0,0,1
5.0,8,16.0,11.8,14.1,330,0,0,0,1,0,0,0,0,0,1
5.0,8,21.5,15.1,18.6,306,0,1,0,0,0,0,0,0,0,1
5.0,8,16.8,12.4,14.8,347,0,0,0,1,0,0,0,0,0,1
5.0,8,22.2,16.5,19.6,326,0,1,0,0,0,0,0,0,0,1
3.5,6,15.6,13.2,14.5,339,0,0,0,1,0,0,0,0,0,1
1.6,4,8.6,6.4,7.6,178,0,0,0,1,0,0,1,0,0,0
1.6,4,8.6,6.7,7.8,182,0,0,0,1,0,0,1,0,0,0
1.0,3,7.6,5.7,6.8,158,0,0,0,1,0,0,1,0,0,0
1.6,4,9.0,7.1,8.2,192,0,0,0,1,0,0,1,0,0,0
3.5,6,14.7,10.2,12.7,298,0,0,0,1,0,1,0,0,0,0
3.5,6,14.7,10.7,12.9,303,0,0,0,1,0,1,0,0,0,0
3.5,6,15.7,11.2,13.7,321,0,0,0,1,0,1,0,0,0,0
1.0,3,8.5,6.2,7.5,176,0,0,0,1,0,0,1,0,0,0
1.0,3,7.9,5.9,7.0,164,0,0,0,1,0,0,1,0,0,0
2.0,4,9.1,6.4,7.9,185,0,0,0,1,0,0,1,0,0,0
2.0,4,12.2,8.8,10.6,177,0,1,0,0,0,0,1,0,0,0
2.0,4,9.2,6.6,8.0,189,0,0,0,1,0,0,1,0,0,0
2.0,4,12.4,9.1,10.9,182,0,1,0,0,0,0,1,0,0,0
2.0,4,9.5,7.0,8.3,195,0,0,0,1,0,0,1,0,0,0
2.0,4,12.9,9.5,11.4,188,0,1,0,0,0,0,1,0,0,0
2.3,4,12.2,9.4,10.9,256,0,0,0,0,1,0,0,0,1,0
2.0,4,10.5,7.8,9.3,219,0,0,0,1,0,0,0,0,1,0
1.5,4,10.0,7.0,8.7,204,0,0,0,1,0,0,0,0,1,0
2.0,4,11.2,7.6,9.6,225,0,0,0,1,0,0,0,0,1,0
2.5,4,11.3,7.5,9.6,224,0,0,0,1,0,0,0,0,1,0
2.0,4,11.8,8.1,10.1,238,0,0,0,1,0,0,0,0,1,0
2.7,6,13.5,9.0,11.5,270,0,0,0,1,0,0,0,0,1,0
2.0,4,5.5,5.7,5.6,131,0,0,0,1,0,0,0,0,1,0
3.5,6,20.6,13.2,17.3,406,0,0,0,0,1,0,1,0,0,0
2.3,4,11.0,7.9,9.6,226,0,0,0,1,0,0,1,0,0,0
2.3,4,11.8,8.3,10.2,239,0,0,0,1,0,0,1,0,0,0
2.3,4,11.2,7.8,9.8,230,0,0,0,1,0,0,1,0,0,0
2.3,4,11.2,8.4,9.8,230,0,0,0,1,0,0,1,0,0,0
3.7,6,12.8,8.9,11.1,259,0,0,0,1,0,0,1,0,0,0
3.7,6,13.8,8.8,11.5,271,0,0,0,1,0,0,1,0,0,0
5.0,8,15.6,9.6,12.9,303,0,0,0,1,0,0,1,0,0,0
5.0,8,15.8,9.8,13.1,307,0,0,0,1,0,0,1,0,0,0
5.0,8,16.7,10.2,13.8,324,0,0,0,1,0,0,1,0,0,0
2.3,4,11.8,8.3,10.2,239,0,0,0,1,0,0,1,0,0,0
2.3,4,11.2,8.7,10.1,237,0,0,0,1,0,0,1,0,0,0
5.0,8,15.5,10.3,13.2,309,0,0,0,1,0,0,1,0,0,0
5.0,8,16.7,10.2,13.8,324,0,0,0,1,0,0,1,0,0,0
5.2,8,17.2,11.3,14.6,341,0,0,0,0,1,0,1,0,0,0
3.5,6,16.2,12.8,14.6,344,0,0,0,1,0,0,0,1,0,0
3.7,6,16.7,13.0,15.1,354,0,0,0,1,0,0,0,1,0,0
3.7,6,23.0,18.5,20.9,343,0,1,0,0,0,0,0,1,0,0
2.0,4,11.8,8.1,10.1,238,0,0,0,1,0,0,0,0,1,0
3.5,6,13.1,8.7,11.1,260,0,0,0,1,0,0,0,0,1,0
3.5,6,17.6,11.7,15.0,249,0,1,0,0,0,0,0,0,1,0
3.5,6,14.7,9.8,12.5,293,0,0,0,1,0,0,0,0,1,0
3.5,6,13.6,9.9,12.4,291,0,0,0,1,0,0,0,0,1,0
3.5,6,18.7,13.4,16.3,271,0,1,0,0,0,0,0,0,1,0
2.5,4,11.9,8.7,10.4,244,0,0,0,1,0,0,0,1,0,0
2.5,4,16.1,11.9,14.2,234,0,1,0,0,0,0,0,1,0,0
2.5,4,12.4,8.8,10.8,253,0,0,0,1,0,0,0,1,0,0
2.5,4,16.8,12.1,14.7,242,0,1,0,0,0,0,0,1,0,0
3.8,6,14.3,9.5,12.1,286,0,0,0,1,0,0,0,0,1,0
5.0,8,17.2,10.5,14.2,332,0,0,0,0,1,0,0,0,1,0
3.3,6,13.7,9.7,11.9,279,0,0,0,0,1,0,0,0,1,0
5.0,8,15.2,10.2,13.0,306,0,0,0,0,1,0,0,0,1,0
2.5,4,11.0,9.2,10.2,239,0,0,0,1,0,1,0,0,0,0
3.6,6,13.0,9.3,11.3,265,0,0,0,1,0,1,0,0,0,0
2.5,4,11.2,9.4,10.4,243,0,0,0,1,0,1,0,0,0,0
3.6,6,13.3,9.5,11.6,271,0,0,0,1,0,1,0,0,0,0
2.5,4,12.0,9.2,10.7,252,0,0,0,1,0,0,0,0,0,1
2.5,4,12.2,9.2,10.9,254,0,0,0,1,0,0,0,0,0,1
2.8,4,10.8,7.9,9.5,255,1,0,0,0,0,0,0,0,0,1
3.6,6,13.4,9.6,11.7,274,0,0,0,1,0,0,0,0,0,1
2.5,4,12.7,9.6,11.3,263,0,0,0,1,0,0,0,0,0,1
2.8,4,12.1,8.4,10.4,280,1,0,0,0,0,0,0,0,0,1
3.6,6,14.0,9.9,12.2,286,0,0,0,1,0,0,0,0,0,1
6.0,8,21.8,14.8,18.6,438,0,0,0,1,0,0,0,1,0,0
6.0,8,22.3,14.9,19.0,445,0,0,0,1,0,0,0,1,0,0
5.3,8,14.6,10.3,12.7,297,0,0,0,1,0,0,0,0,0,1
5.3,8,15.2,10.7,13.1,309,0,0,0,1,0,0,0,0,0,1
6.2,8,15.9,11.2,13.8,323,0,0,0,0,1,0,0,0,0,1
4.3,6,13.4,10.0,11.9,279,0,0,0,1,0,0,0,0,0,1
4.3,6,19.3,14.3,17.1,284,0,1,0,0,0,0,0,0,0,1
5.3,8,14.6,10.3,12.7,298,0,0,0,1,0,0,0,0,0,1
5.3,8,19.7,13.9,17.1,284,0,1,0,0,0,0,0,0,0,1
5.3,8,15.0,10.7,13.1,307,0,0,0,1,0,0,0,0,0,1
5.3,8,15.9,11.5,13.9,327,0,0,0,1,0,0,0,0,0,1
6.2,8,16.0,11.7,14.1,330,0,0,0,0,1,0,0,0,0,1
4.3,6,14.1,10.6,12.5,294,0,0,0,1,0,0,0,0,0,1
4.3,6,20.3,15.2,18.0,294,0,1,0,0,0,0,0,0,0,1
5.3,8,15.0,10.7,13.1,307,0,0,0,1,0,0,0,0,0,1
5.3,8,20.7,14.4,17.9,317,0,1,0,0,0,0,0,0,0,1
5.3,8,14.4,11.2,13.0,303,0,0,0,1,0,0,0,0,0,1
2.4,4,11.0,7.5,9.4,221,0,0,0,1,0,1,0,0,0,0
2.4,4,11.0,7.5,9.4,221,0,0,0,1,0,1,0,0,0,0
2.4,4,15.6,11.0,13.6,223,0,1,0,0,0,1,0,0,0,0
3.6,6,14.1,9.7,12.1,285,0,0,0,1,0,1,0,0,0,0
2.4,4,11.5,8.3,10.1,237,0,0,0,1,0,1,0,0,0,0
3.6,6,15.0,10.4,13.0,304,0,0,0,1,0,1,0,0,0,0
5.3,8,15.1,10.4,13.0,305,0,0,0,1,0,1,0,0,0,0
5.3,8,15.1,10.4,13.0,305,0,0,0,1,0,1,0,0,0,0
5.3,8,20.0,13.5,17.1,284,0,1,0,0,0,1,0,0,0,0
5.3,8,15.2,10.8,13.2,310,0,0,0,1,0,1,0,0,0,0
5.3,8,15.2,10.8,13.2,310,0,0,0,1,0,1,0,0,0,0
5.3,8,20.8,14.5,18.0,299,0,1,0,0,0,1,0,0,0,0
6.2,8,16.0,11.7,14.1,330,0,0,0,0,1,1,0,0,0,0
5.3,8,15.1,10.4,13.0,305,0,0,0,1,0,1,0,0,0,0
5.3,8,15.1,10.4,13.0,305,0,0,0,1,0,1,0,0,0,0
5.3,8,20.0,13.5,17.1,284,0,1,0,0,0,1,0,0,0,0
5.3,8,15.4,10.8,13.3,312,0,0,0,1,0,1,0,0,0,0
5.3,8,15.4,10.8,13.3,312,0,0,0,1,0,1,0,0,0,0
5.3,8,22.1,15.4,19.1,317,0,1,0,0,0,1,0,0,0,0
6.2,8,16.3,11.7,14.2,333,0,0,0,0,1,1,0,0,0,0
2.4,4,9.2,6.9,8.2,190,0,0,0,1,0,0,0,0,1,0
2.4,4,10.4,7.4,9.0,210,0,0,0,1,0,0,0,0,1,0
3.5,6,11.4,7.4,9.6,225,0,0,0,1,0,0,0,0,1,0
3.5,6,12.9,8.4,10.9,254,0,0,0,1,0,0,0,0,1,0
2.4,4,8.7,6.6,7.8,180,0,0,0,1,0,0,0,0,1,0
3.5,6,11.4,7.2,9.5,223,0,0,0,1,0,0,0,0,1,0
2.0,4,4.9,5.1,5.0,114,0,0,0,1,0,0,0,0,1,0
1.5,4,7.5,5.9,6.8,158,0,0,0,1,0,0,1,0,0,0
1.5,4,7.7,5.7,6.8,159,0,0,0,1,0,0,1,0,0,0
2.0,4,7.8,6.0,7.0,163,0,0,0,1,0,0,1,0,0,0
2.0,4,8.5,6.1,7.4,173,0,0,0,1,0,0,1,0,0,0
1.5,4,7.4,5.6,6.6,153,0,0,0,1,0,0,0,0,1,0
2.0,4,7.8,6.0,7.0,163,0,0,0,1,0,0,0,0,1,0
2.0,4,8.5,6.0,7.4,172,0,0,0,1,0,0,0,0,1,0
1.5,4,7.7,6.0,6.9,162,0,0,0,1,0,0,0,0,1,0
1.5,4,7.9,6.6,7.3,170,0,0,0,1,0,0,0,0,1,0
1.5,4,7.9,6.6,7.3,170,0,0,0,0,1,0,0,0,1,0
1.5,4,8.0,6.2,7.2,167,0,0,0,1,0,0,0,0,1,0
1.5,4,8.0,6.2,7.2,167,0,0,0,0,1,0,0,0,1,0
1.5,4,8.4,7.0,7.8,181,0,0,0,1,0,1,0,0,0,0
1.5,4,8.7,7.2,8.0,188,0,0,0,1,0,1,0,0,0,0
1.5,4,7.0,5.9,6.5,154,0,0,0,1,0,0,0,0,1,0
1.5,4,7.6,6.4,7.0,164,0,0,0,1,0,0,0,0,1,0
1.5,4,8.1,6.6,7.4,174,0,0,0,1,0,0,0,0,1,0
1.8,4,8.3,6.9,7.7,180,0,0,0,1,0,0,0,0,1,0
1.8,4,8.3,6.9,7.7,180,0,0,0,1,0,0,0,0,1,0
1.8,4,9.4,7.1,8.4,195,0,0,0,1,0,0,0,0,1,0
1.8,4,8.9,7.5,8.2,194,0,0,0,1,0,0,0,0,1,0
1.8,4,8.9,7.5,8.2,194,0,0,0,1,0,0,0,0,1,0
3.5,6,12.3,8.6,10.7,251,0,0,0,1,0,1,0,0,0,0
3.5,6,12.4,8.8,10.8,254,0,0,0,1,0,1,0,0,0,0
3.5,6,13.0,9.3,11.3,266,0,0,0,1,0,1,0,0,0,0
3.5,6,12.4,9.3,11.0,256,0,0,0,1,0,1,0,0,0,0
3.5,6,12.8,9.5,11.3,264,0,0,0,1,0,0,0,0,0,1
1.6,4,8.9,6.6,7.9,182,0,0,0,1,0,0,1,0,0,0
1.6,4,8.8,6.5,7.8,184,0,0,0,1,0,0,1,0,0,0
2.0,4,8.3,6.4,7.4,174,0,0,0,1,0,0,0,0,1,0
2.0,4,9.1,6.6,8.0,187,0,0,0,1,0,0,0,0,1,0
2.0,4,9.8,7.3,8.7,206,0,0,0,1,0,0,0,0,1,0
2.0,4,9.8,7.2,8.7,204,0,0,0,1,0,0,0,0,1,0
1.6,4,4.3,4.4,4.4,103,0,0,0,1,0,0,0,0,1,0
1.6,4,4.2,4.0,4.1,96,0,0,0,1,0,0,0,0,1,0
3.3,6,12.9,9.4,11.3,265,0,0,0,1,0,1,0,0,0,0
3.3,6,13.0,9.7,11.5,269,0,0,0,1,0,1,0,0,0,0
2.4,4,11.1,8.6,10.0,235,0,0,0,1,0,1,0,0,0,0
2.0,4,12.5,9.6,11.2,264,0,0,0,1,0,1,0,0,0,0
2.4,4,12.0,9.1,10.7,253,0,0,0,1,0,1,0,0,0,0
3.3,6,13.9,10.8,12.5,295,0,0,0,1,0,1,0,0,0,0
2.0,4,10.5,7.6,9.2,216,0,0,0,1,0,0,0,0,1,0
2.4,4,9.4,6.7,8.2,194,0,0,0,1,0,0,0,0,1,0
2.4,4,10.0,7.2,8.7,207,0,0,0,1,0,0,0,0,1,0
2.0,4,6.3,5.7,6.0,143,0,0,0,1,0,0,0,0,1,0
2.0,4,6.0,5.3,5.7,137,0,0,0,1,0,0,0,0,1,0
1.6,4,9.9,8.5,9.3,221,0,0,0,1,0,1,0,0,0,0
2.0,4,10.1,7.8,9.0,213,0,0,0,1,0,1,0,0,0,0
2.0,4,11.0,9.1,10.2,241,0,0,0,1,0,1,0,0,0,0
1.6,4,8.3,6.7,7.6,180,0,0,0,1,0,0,1,0,0,0
1.6,4,8.9,6.9,8.0,188,0,0,0,1,0,0,1,0,0,0
1.6,4,8.9,7.3,8.2,193,0,0,0,1,0,0,1,0,0,0
1.6,4,9.4,7.2,8.4,200,0,0,0,1,0,0,1,0,0,0
2.0,4,10.7,8.4,9.6,226,0,0,0,0,1,0,0,0,1,0
3.0,6,12.6,8.8,10.9,256,0,0,0,0,1,0,0,0,1,0
3.0,6,12.3,9.2,10.9,257,0,0,0,0,1,0,0,0,1,0
3.5,6,9.1,7.7,8.5,200,0,0,0,0,1,0,1,0,0,0
2.0,4,11.2,8.5,10.0,233,0,0,0,0,1,0,1,0,0,0
3.0,6,12.4,8.8,10.8,253,0,0,0,0,1,0,1,0,0,0
3.0,6,12.5,9.2,11.0,259,0,0,0,0,1,0,1,0,0,0
3.7,6,13.2,9.8,11.7,274,0,0,0,0,1,0,0,0,1,0
5.6,8,14.9,10.2,12.8,300,0,0,0,0,1,0,0,0,1,0
3.5,6,8.4,7.1,7.8,184,0,0,0,0,1,0,0,0,1,0
2.0,4,9.7,7.1,8.5,200,0,0,0,0,1,0,1,0,0,0
2.0,4,10.6,8.0,9.4,221,0,0,0,0,1,0,1,0,0,0
3.7,6,13.7,9.8,11.9,280,0,0,0,0,1,0,0,0,1,0
3.5,6,11.9,8.8,10.5,246,0,0,0,0,1,1,0,0,0,0
3.5,6,12.5,9.1,10.9,257,0,0,0,0,1,1,0,0,0,0
2.5,4,9.5,8.6,9.1,214,0,0,0,1,0,1,0,0,0,0
3.7,6,14.5,10.8,12.8,301,0,0,0,0,1,1,0,0,0,0
5.6,8,17.4,12.2,15.1,355,0,0,0,0,1,1,0,0,0,0
3.0,6,13.3,10.0,11.8,277,0,0,0,0,1,1,0,0,0,0
3.0,6,11.9,8.5,10.4,242,0,0,0,0,1,0,1,0,0,0
3.0,6,14.9,9.8,12.6,296,0,0,0,0,1,0,1,0,0,0
3.0,6,11.9,8.5,10.4,242,0,0,0,0,1,0,1,0,0,0
3.0,6,14.9,9.8,12.6,296,0,0,0,0,1,0,1,0,0,0
5.0,8,15.6,10.4,13.3,311,0,0,0,0,1,0,1,0,0,0
5.0,8,15.6,10.4,13.3,311,0,0,0,0,1,0,1,0,0,0
3.0,6,12.4,8.8,10.8,253,0,0,0,0,1,0,1,0,0,0
3.0,6,15.3,10.0,12.9,302,0,0,0,0,1,0,1,0,0,0
3.0,6,13.0,9.2,11.3,265,0,0,0,0,1,0,1,0,0,0
3.0,6,12.4,8.8,10.8,253,0,0,0,0,1,0,1,0,0,0
3.0,6,15.3,10.0,12.9,302,0,0,0,0,1,0,1,0,0,0
3.0,6,13.0,9.2,11.3,265,0,0,0,0,1,0,1,0,0,0
2.0,4,7.8,5.8,6.9,186,1,0,0,0,0,0,1,0,0,0
3.0,6,11.8,8.2,10.2,238,0,0,0,0,1,0,1,0,0,0
2.0,4,7.8,5.8,6.9,186,1,0,0,0,0,0,0,0,1,0
3.0,6,12.0,8.4,10.4,243,0,0,0,0,1,0,0,0,1,0
3.0,6,14.0,9.0,11.8,276,0,0,0,0,1,0,0,0,1,0
3.0,6,14.0,9.4,11.9,280,0,0,0,0,1,0,0,0,1,0
5.0,8,15.8,10.3,13.3,313,0,0,0,0,1,0,0,0,1,0
5.0,8,15.8,10.3,13.3,313,0,0,0,0,1,0,0,0,1,0
2.4,4,11.0,7.8,9.6,225,0,0,0,1,0,1,0,0,0,0
3.2,6,11.4,8.3,10.0,234,0,0,0,1,0,1,0,0,0,0
2.4,4,11.3,8.4,10.0,235,0,0,0,1,0,1,0,0,0,0
3.2,6,11.6,8.6,10.3,241,0,0,0,1,0,1,0,0,0,0
2.4,4,11.4,8.7,10.2,240,0,0,0,1,0,1,0,0,0,0
3.2,6,12.8,9.0,11.1,259,0,0,0,1,0,1,0,0,0,0
2.4,4,12.1,9.4,10.9,256,0,0,0,1,0,1,0,0,0,0
3.2,6,12.9,9.9,11.6,269,0,0,0,1,0,1,0,0,0,0
2.0,4,10.8,9.0,10.0,235,0,0,0,1,0,1,0,0,0,0
2.0,4,10.3,7.9,9.3,216,0,0,0,1,0,1,0,0,0,0
2.4,4,11.3,8.7,10.1,238,0,0,0,1,0,1,0,0,0,0
2.4,4,10.2,8.3,9.3,219,0,0,0,1,0,1,0,0,0,0
2.4,4,11.7,9.2,10.6,249,0,0,0,1,0,1,0,0,0,0
2.4,4,11.7,10.3,11.1,259,0,0,0,1,0,1,0,0,0,0
2.4,4,10.6,8.7,9.8,230,0,0,0,1,0,1,0,0,0,0
3.6,6,12.7,9.6,11.3,265,0,0,0,1,0,1,0,0,0,0
5.7,8,16.6,10.7,14.0,328,0,0,0,1,0,1,0,0,0,0
6.4,8,18.3,12.6,15.7,368,0,0,0,0,1,1,0,0,0,0
2.4,4,10.6,7.6,9.3,218,0,0,0,1,0,1,0,0,0,0
2.4,4,10.4,7.3,9.0,211,0,0,0,1,0,1,0,0,0,0
2.4,4,10.8,7.8,9.5,222,0,0,0,1,0,1,0,0,0,0
2.4,4,10.8,7.6,9.4,221,0,0,0,1,0,1,0,0,0,0
2.0,4,10.8,9.0,10.0,235,0,0,0,1,0,1,0,0,0,0
2.0,4,10.3,7.9,9.3,216,0,0,0,1,0,1,0,0,0,0
2.4,4,11.3,8.7,10.1,238,0,0,0,1,0,1,0,0,0,0
2.4,4,10.2,8.3,9.3,219,0,0,0,1,0,1,0,0,0,0
2.4,4,11.7,9.2,10.6,249,0,0,0,1,0,1,0,0,0,0
2.4,4,11.7,10.3,11.1,259,0,0,0,1,0,1,0,0,0,0
2.4,4,10.6,8.7,9.8,230,0,0,0,1,0,1,0,0,0,0
1.4,4,9.9,7.7,8.9,209,0,0,0,1,0,1,0,0,0,0
2.4,4,10.8,7.8,9.5,222,0,0,0,1,0,1,0,0,0,0
2.4,4,14.4,10.2,12.5,206,0,1,0,0,0,1,0,0,0,0
1.4,4,9.9,7.7,8.9,211,0,0,0,1,0,1,0,0,0,0
2.4,4,11.2,8.2,9.8,230,0,0,0,1,0,1,0,0,0,0
3.6,6,14.1,11.1,12.8,299,0,0,0,1,0,1,0,0,0,0
3.6,6,14.2,11.0,12.8,298,0,0,0,1,0,1,0,0,0,0
3.6,6,14.7,11.7,13.4,313,0,0,0,1,0,1,0,0,0,0
3.6,6,15.0,11.4,13.3,312,0,0,0,1,0,1,0,0,0,0
3.3,6,11.5,8.5,10.2,237,0,0,0,1,0,0,0,0,1,0
2.0,4,7.9,6.3,7.2,170,0,0,0,1,0,0,0,0,1,0
2.0,4,9.4,7.0,8.3,198,0,0,0,1,0,0,0,0,1,0
2.0,4,9.4,6.8,8.3,195,0,0,0,1,0,0,0,0,1,0
1.6,4,9.4,7.9,8.7,207,0,0,0,1,0,0,0,0,1,0
2.0,4,9.7,7.0,8.3,197,0,0,0,1,0,0,0,0,1,0
2.0,4,9.8,7.3,8.7,204,0,0,0,1,0,0,0,0,1,0
1.6,4,9.6,7.4,8.6,204,0,0,0,1,0,0,1,0,0,0
1.6,4,10.1,8.0,9.2,216,0,0,0,1,0,0,1,0,0,0
2.0,4,9.6,7.3,8.6,203,0,0,0,1,0,0,1,0,0,0
2.0,4,9.9,7.6,8.8,209,0,0,0,1,0,0,1,0,0,0
3.8,6,13.8,9.3,11.8,279,0,0,0,1,0,0,0,0,1,0
5.0,8,15.6,10.6,13.3,317,0,0,0,0,1,0,0,0,1,0
1.6,4,4.6,5.1,4.8,114,0,0,0,1,0,0,0,0,1,0
1.6,4,4.5,4.8,4.7,110,0,0,0,1,0,0,0,0,1,0
1.6,4,5.1,5.8,5.4,129,0,0,0,1,0,0,0,0,1,0
2.4,4,9.6,6.8,8.4,198,0,0,0,1,0,0,0,0,1,0
2.4,4,9.3,6.6,8.0,190,0,0,0,1,0,0,0,0,1,0
2.0,4,10.9,7.6,9.4,224,0,0,0,1,0,0,0,0,1,0
2.0,4,6.0,5.1,5.6,132,0,0,0,1,0,0,0,0,1,0
1.6,4,8.8,6.5,7.8,181,0,0,0,1,0,0,1,0,0,0
1.6,4,8.8,6.6,7.8,181,0,0,0,1,0,0,1,0,0,0
2.0,4,9.9,7.6,8.9,210,0,0,0,1,0,0,0,0,1,0
3.3,6,13.2,9.7,11.6,275,0,0,0,1,0,1,0,0,0,0
3.3,6,12.9,9.5,11.4,269,0,0,0,1,0,1,0,0,0,0
3.3,6,14.1,10.5,12.5,296,0,0,0,1,0,1,0,0,0,0
2.4,4,11.2,8.3,9.9,234,0,0,0,1,0,1,0,0,0,0
2.0,4,12.3,9.4,11.0,259,0,0,0,1,0,1,0,0,0,0
2.4,4,11.5,9.3,10.5,246,0,0,0,1,0,1,0,0,0,0
3.3,6,14.0,10.1,12.2,289,0,0,0,1,0,1,0,0,0,0
3.3,6,13.2,9.3,11.4,270,0,0,0,1,0,1,0,0,0,0
1.6,4,9.4,7.8,8.7,205,0,0,0,1,0,0,0,0,1,0
1.6,4,9.7,7.8,8.8,208,0,0,0,1,0,0,0,0,1,0
2.0,4,9.5,7.8,8.7,206,0,0,0,1,0,0,0,0,1,0
1.6,4,9.1,7.7,8.5,199,0,0,0,1,0,0,0,0,1,0
2.4,4,10.4,8.0,9.3,220,0,0,0,1,0,1,0,0,0,0
2.0,4,11.9,10.2,11.1,263,0,0,0,1,0,1,0,0,0,0
2.4,4,11.3,9.5,10.5,247,0,0,0,1,0,1,0,0,0,0
6.5,12,22.2,12.7,17.9,428,0,0,0,0,1,0,1,0,0,0
6.5,12,23.9,14.5,19.7,461,0,0,0,0,1,0,1,0,0,0
6.5,12,23.0,13.5,18.7,438,0,0,0,0,1,0,1,0,0,0
6.5,12,23.9,14.5,19.7,461,0,0,0,0,1,0,1,0,0,0
5.2,10,16.4,11.4,14.2,331,0,0,0,0,1,0,1,0,0,0
5.2,10,16.9,11.8,14.6,340,0,0,0,0,1,0,1,0,0,0
2.0,4,12.0,9.2,10.7,252,0,0,0,0,1,1,0,0,0,0
2.0,4,11.3,8.0,9.8,231,0,0,0,0,1,1,0,0,0,0
2.0,4,12.0,8.5,10.4,243,0,0,0,0,1,1,0,0,0,0
1.8,4,5.5,5.9,5.7,132,0,0,0,1,0,0,1,0,0,0
2.5,4,5.8,6.1,5.9,139,0,0,0,1,0,0,0,0,1,0
3.5,6,11.4,7.7,9.7,226,0,0,0,1,0,0,0,0,1,0
3.5,6,12.4,9.2,11.0,257,0,0,0,0,1,0,0,0,1,0
3.5,6,8.0,6.9,7.5,176,0,0,0,0,1,0,0,0,1,0
5.0,8,14.9,9.7,12.5,293,0,0,0,0,1,0,1,0,0,0
4.6,8,16.0,12.9,14.6,341,0,0,0,0,1,1,0,0,0,0
2.0,4,10.6,7.3,9.1,214,0,0,0,0,1,0,1,0,0,0
3.5,6,12.6,9.2,11.0,258,0,0,0,0,1,0,1,0,0,0
3.5,6,12.6,9.2,11.0,258,0,0,0,0,1,0,1,0,0,0
4.6,8,15.1,10.3,12.9,303,0,0,0,0,1,0,0,0,1,0
4.6,8,15.1,10.3,12.9,303,0,0,0,0,1,0,0,0,1,0
5.7,8,18.2,13.0,15.8,372,0,0,0,0,1,1,0,0,0,0
2.0,4,10.7,8.5,9.7,226,0,0,0,0,1,1,0,0,0,0
2.0,4,10.8,8.9,9.9,232,0,0,0,0,1,1,0,0,0,0
2.5,4,7.2,7.9,7.5,176,0,0,0,1,0,1,0,0,0,0
3.5,6,12.6,9.2,11.0,258,0,0,0,0,1,0,1,0,0,0
3.5,6,12.6,9.2,11.0,258,0,0,0,0,1,0,1,0,0,0
5.0,8,15.2,9.5,12.6,289,0,0,0,0,1,0,1,0,0,0
3.5,6,12.2,9.0,10.8,252,0,0,0,1,0,1,0,0,0,0
3.5,6,7.5,8.4,7.9,185,0,0,0,0,1,1,0,0,0,0
2.7,6,14.0,9.5,12.0,281,0,0,0,1,0,0,0,0,1,0
3.0,6,14.4,9.7,12.3,288,0,0,0,1,0,0,0,0,1,0
3.7,6,14.3,9.7,12.2,287,0,0,0,1,0,0,0,0,1,0
2.0,4,12.3,9.3,10.9,256,0,0,0,1,0,1,0,0,0,0
2.0,4,12.1,9.3,10.8,254,0,0,0,1,0,1,0,0,0,0
2.3,4,13.1,9.4,11.4,268,0,0,0,1,0,1,0,0,0,0
3.5,6,15.7,11.2,13.7,321,0,0,0,1,0,1,0,0,0,0
3.7,6,14.7,10.2,12.7,298,0,0,0,1,0,0,0,1,0,0
2.7,6,14.1,9.8,12.1,284,0,0,0,1,0,1,0,0,0,0
3.7,6,14.4,10.3,12.5,293,0,0,0,1,0,1,0,0,0,0
2.0,4,11.2,7.6,9.8,230,0,0,0,1,0,0,0,0,1,0
